436.000000	2.038626	4.295285	
438.000000	2.120898	4.261366	
440.000000	2.340551	4.609654	
442.000000	2.207020	4.544398	
444.000000	2.044247	4.473797	
446.000000	1.941946	4.429533	
448.000000	2.133064	4.971928	
450.000000	1.929835	4.498222	
452.000000	1.888291	4.069649	
454.000000	1.932978	4.419401	
456.000000	1.837497	4.356649	
458.000000	1.800830	4.123658	
460.000000	2.090883	4.478978	
462.000000	1.937310	4.603334	
464.000000	1.939626	4.737222	
466.000000	1.846824	4.477799	
468.000000	1.856819	4.241657	
470.000000	1.913492	4.385820	
472.000000	1.821908	4.521500	
474.000000	1.830224	4.466020	
476.000000	1.985171	4.217662	
478.000000	2.118204	4.747034	
480.000000	2.009861	4.294755	
482.000000	2.048926	4.066298	
484.000000	2.033890	4.413714	
486.000000	2.019503	4.538749	
488.000000	1.874358	4.287499	
490.000000	1.884728	4.072856	
492.000000	2.176236	4.235748	
494.000000	2.157668	4.752382	
496.000000	2.000074	4.299596	
498.000000	2.180346	4.644033	
500.000000	2.065422	4.201568	
502.000000	2.050395	4.539524	
504.000000	2.360317	4.491829	
506.000000	2.315276	4.797703	
508.000000	2.236046	4.527773	
510.000000	2.585446	4.468486	
512.000000	2.935255	4.758916	
514.000000	3.076477	4.860134	
516.000000	3.436488	5.357743	
518.000000	3.205039	5.025315	
520.000000	2.994462	4.912538	
522.000000	3.130296	4.813558	
524.000000	3.532130	4.911856	
526.000000	3.854029	5.172729	
528.000000	3.624679	5.212221	
530.000000	3.468698	5.089505	
532.000000	3.366201	4.971988	
534.000000	3.510422	5.247001	
536.000000	3.604503	4.941427	
538.000000	3.582145	5.395860	
540.000000	3.425349	5.239177	
542.000000	3.426403	5.117786	
544.000000	3.417581	5.367769	
546.000000	3.328939	5.037080	
548.000000	3.710685	5.118457	
550.000000	4.146748	5.958888	
552.000000	3.847398	5.391150	
554.000000	4.086431	5.256131	
556.000000	4.065766	5.318850	
558.000000	4.430391	4.812092	
560.000000	4.239229	5.447689	
562.000000	4.110565	5.112121	
564.000000	4.277794	5.383200	
566.000000	4.102105	5.774887	
568.000000	3.853184	5.224679	
570.000000	4.048367	5.112661	
572.000000	4.309152	5.186631	
574.000000	4.591578	5.455535	
576.000000	4.201732	5.323462	
578.000000	4.492900	5.572151	
580.000000	4.671159	5.233178	
582.000000	4.548035	5.484341	
584.000000	4.630302	5.330130	
586.000000	4.465619	5.374249	
588.000000	4.697880	5.048920	
590.000000	4.666429	5.684225	
592.000000	4.590470	5.517631	
594.000000	4.621551	5.169082	
596.000000	4.738824	4.867076	
598.000000	4.709470	5.504569	
600.000000	4.872800	4.980116	
602.000000	4.781267	5.235209	
604.000000	4.979716	5.113593	
606.000000	5.155933	5.371781	
608.000000	5.177911	5.230204	
610.000000	5.239222	5.286544	
612.000000	5.254393	5.144783	
614.000000	5.269269	5.212204	
616.000000	5.181515	5.268795	
618.000000	5.234317	5.510838	
620.000000	5.062240	4.985788	
622.000000	5.466407	5.061360	
624.000000	5.359442	5.503137	
626.000000	5.412963	5.159550	
628.000000	5.449649	5.423781	
630.000000	5.344325	5.279487	
632.000000	5.496013	4.954516	
634.000000	5.764967	5.229484	
636.000000	5.679726	5.490844	
638.000000	5.651696	5.354924	
640.000000	5.446640	5.217859	
642.000000	5.536628	5.086291	
644.000000	5.751947	5.355290	
646.000000	6.095323	5.032237	
648.000000	5.786960	5.647313	
650.000000	5.608509	5.109259	
652.000000	5.687713	5.201125	
654.000000	5.795598	5.267344	
656.000000	5.562616	5.510561	
658.000000	5.784425	4.985538	
660.000000	5.932525	5.468228	
662.000000	5.696348	5.305995	
664.000000	5.769088	4.980740	
666.000000	5.968560	5.248473	
668.000000	6.010476	4.933268	
670.000000	5.713815	5.193227	
672.000000	5.780514	4.698437	
674.000000	5.781260	5.337006	
676.000000	5.843604	5.008797	
678.000000	5.799650	5.266839	
680.000000	5.936859	5.515445	
682.000000	5.657702	5.172962	
684.000000	5.689931	4.862195	
686.000000	5.990525	5.139477	
688.000000	6.122688	5.399535	
690.000000	5.676057	5.259558	
692.000000	5.690506	4.940540	
694.000000	5.975152	5.203001	
696.000000	5.999126	5.258136	
698.000000	5.753704	5.122740	
700.000000	5.613456	5.198123	
702.000000	5.926405	4.702868	
704.000000	5.820872	5.166689	
706.000000	6.108518	4.674428	
708.000000	6.026004	5.516310	
710.000000	5.873549	4.990740	
712.000000	5.781071	5.071191	
714.000000	6.295604	5.164276	
716.000000	6.160889	5.045999	
718.000000	6.036185	4.937915	
720.000000	6.292468	5.034235	
722.000000	6.392351	4.925258	
724.000000	6.429059	5.183071	
726.000000	6.370596	5.053897	
728.000000	6.273415	4.940235	
730.000000	6.500262	5.026066	
732.000000	6.667656	5.876832	
734.000000	6.176101	5.316911	
736.000000	6.142621	4.810338	
738.000000	6.437199	5.096316	
740.000000	6.246942	5.324248	
742.000000	6.644327	5.011799	
744.000000	6.471878	5.285582	
746.000000	6.464822	5.352524	
748.000000	6.273143	5.035441	
750.000000	6.511096	5.103897	
752.000000	6.592463	5.183741	
754.000000	6.465902	5.058885	
756.000000	6.270430	4.935202	
758.000000	6.136566	5.020483	
760.000000	6.672901	4.915868	
762.000000	6.543401	5.535159	
764.000000	6.293664	5.200675	
766.000000	6.403313	5.087577	
768.000000	6.588280	4.782230	
770.000000	6.328641	5.415076	
772.000000	5.964973	5.083536	
774.000000	6.090690	4.784508	
776.000000	6.529228	5.448682	
778.000000	6.367841	5.479209	
780.000000	6.032698	4.957172	
782.000000	6.115235	5.445458	
784.000000	5.998789	5.117122	
786.000000	6.359655	5.199677	
788.000000	6.492221	5.071203	
790.000000	6.104743	5.330520	
792.000000	5.896355	4.822651	
794.000000	6.360565	5.120105	
796.000000	6.267499	5.179157	
798.000000	6.136782	5.062417	
800.000000	6.300333	4.761273	
802.000000	6.494922	5.231485	
804.000000	6.389341	5.114030	
806.000000	6.336426	4.985108	
808.000000	6.470544	5.450648	
810.000000	6.315052	5.119447	
812.000000	6.413479	5.002366	
814.000000	6.677001	5.470198	
816.000000	6.511177	4.949019	
818.000000	6.446631	5.216136	
820.000000	6.346557	5.096339	
822.000000	6.401741	4.981120	
824.000000	6.162055	4.868517	
826.000000	6.600747	4.773057	
828.000000	6.249353	5.213924	
830.000000	6.168716	4.717162	
832.000000	6.275355	5.202172	
834.000000	6.191669	4.901842	
836.000000	6.285528	5.155107	
838.000000	6.111011	4.841540	
840.000000	6.312937	5.111377	
842.000000	6.126480	5.000232	
844.000000	6.155976	4.897138	
846.000000	6.128815	4.982067	
848.000000	6.048066	4.870249	
850.000000	6.257371	4.957290	
852.000000	6.357272	5.034278	
854.000000	6.314564	4.938533	
856.000000	6.462305	5.037270	
858.000000	6.315275	5.116295	
860.000000	6.509004	5.000481	
862.000000	6.406990	5.064031	
864.000000	6.314427	4.581550	
866.000000	6.727062	5.250123	
868.000000	6.362340	5.122400	
870.000000	6.314502	5.207724	
872.000000	6.461201	4.711555	
874.000000	6.685536	5.191370	
876.000000	6.326619	5.248596	
878.000000	6.237982	4.939015	
880.000000	6.112984	4.647375	
882.000000	6.584141	5.518818	
884.000000	6.285369	5.574084	
886.000000	5.918836	5.043008	
888.000000	6.335420	4.755414	
890.000000	6.794576	5.051089	
892.000000	6.605737	5.302377	
894.000000	6.254270	4.991525	
896.000000	6.484160	4.881142	
898.000000	6.420881	5.356309	
900.000000	6.090838	4.845983	
902.000000	6.774420	4.760038	
904.000000	6.550576	5.224609	
906.000000	6.494301	4.905311	
908.000000	6.525149	5.190946	
910.000000	6.509977	5.074968	
912.000000	6.493675	5.154073	
914.000000	6.296607	5.024531	
916.000000	6.438681	4.731589	
918.000000	6.286967	5.209593	
920.000000	6.250271	4.713244	
922.000000	6.396958	5.005735	
924.000000	6.297106	4.897301	
926.000000	6.527201	4.983635	
928.000000	6.187488	4.870293	
930.000000	6.576203	5.160789	
932.000000	6.554368	5.051111	
934.000000	6.387166	5.320068	
936.000000	6.342321	5.006560	
938.000000	6.302661	5.290136	
940.000000	6.354704	5.368155	
942.000000	6.073575	5.048140	
944.000000	6.010139	4.935946	
946.000000	6.223726	5.030485	
948.000000	6.276378	4.927011	
950.000000	6.185184	5.008850	
952.000000	6.155885	4.899258	
954.000000	6.359911	5.183941	
956.000000	6.448948	5.254512	
958.000000	6.112960	5.118096	
960.000000	6.276215	4.630466	
962.000000	6.791900	5.316827	
964.000000	6.660330	5.183218	
966.000000	6.680752	4.874229	
968.000000	6.783987	4.961733	
970.000000	6.988702	5.053367	
972.000000	6.923892	5.317024	
974.000000	6.637597	4.992990	
976.000000	6.614956	5.075490	
978.000000	6.452094	4.962560	
980.000000	6.567668	4.855833	
982.000000	6.587531	4.938637	
984.000000	6.551148	5.011707	
986.000000	6.536304	5.296682	
988.000000	6.291304	5.354887	
990.000000	6.200589	5.036616	
992.000000	6.351600	5.121188	
994.000000	6.167676	4.997474	
996.000000	6.137851	4.889887	
998.000000	6.479644	4.981507	
1000.000000	6.276921	4.684927	
